Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y
Away,SHOT,OFF TARGET-OUT,2,69887,2795.48,69927,2797.08,Player21,,0.21,0.66,-0.03,0.38
Home,RECOVERY,,2,70443,2817.72,70443,2817.72,Player11,,0.05,0.39,NaN,NaN
Home,BALL LOST,GOAL KICK-INTERCEPTION,2,70443,2817.72,70505,2820.2,Player11,,0.05,0.39,0.48,0.34
Away,CHALLENGE,AERIAL-FAULT-WON,2,70505,2820.2,70505,2820.2,Player19,,0.49,0.28,NaN,NaN
Home,CHALLENGE,AERIAL-FAULT-LOST,2,70505,2820.2,70505,2820.2,Player10,,0.5,0.26,NaN,NaN
Home,CARD,YELLOW,2,70626,2825.04,70626,2825.04,Player10,,NaN,NaN,NaN,NaN
Away,SET PIECE,FREE KICK,2,70915,2836.6,70915,2836.6,Player16,,NaN,NaN,NaN,NaN
Away,PASS,,2,70915,2836.6,70958,2838.32,Player16,Player17,0.51,0.29,0.61,0.49
Away,PASS,,2,71016,2840.64,71039,2841.56,Player17,Player16,0.61,0.47,0.61,0.24
Away,PASS,,2,71072,2842.88,71097,2843.88,Player16,Player15,0.62,0.2,0.6,0.06
Away,BALL LOST,INTERCEPTION,2,71115,2844.6,71177,2847.08,Player15,,0.61,0.06,0.29,0.03
Home,CHALLENGE,GROUND-WON,2,71175,2847,71175,2847,Player3,,0.31,0.08,NaN,NaN
Home,RECOVERY,INTERCEPTION,2,71175,2847,71175,2847,Player3,,0.31,0.08,NaN,NaN
Home,BALL OUT,,2,71175,2847,71205,2848.2,Player3,,0.31,0.08,0.33,-0.03
Away,CHALLENGE,GROUND-LOST,2,71177,2847.08,71177,2847.08,Player24,,0.31,0.1,NaN,NaN
Away,SET PIECE,THROW IN,2,71533,2861.32,71533,2861.32,Player15,,NaN,NaN,NaN,NaN
Away,PASS,,2,71533,2861.32,71558,2862.32,Player15,Player21,0.33,0.01,0.36,0.11
Away,PASS,,2,71558,2862.32,71578,2863.12,Player21,Player15,0.36,0.11,0.34,0.02
Away,PASS,,2,71598,2863.92,71616,2864.64,Player15,Player21,0.34,0.03,0.38,0.12
Away,PASS,,2,71634,2865.36,71690,2867.6,Player21,Player17,0.39,0.12,0.56,0.48
Away,PASS,,2,71736,2869.44,71768,2870.72,Player17,Player18,0.52,0.65,0.42,0.93
Away,PASS,,2,71829,2873.16,71854,2874.16,Player18,Player23,0.4,0.83,0.29,0.81
Away,PASS,,2,71866,2874.64,71893,2875.72,Player23,Player22,0.29,0.84,0.27,0.99
Away,BALL OUT,,2,71893,2875.72,71972,2878.88,Player22,,0.27,0.99,-0.02,0.71
Home,RECOVERY,,2,72298,2891.92,72298,2891.92,Player11,,0.05,0.43,NaN,NaN
Home,PASS,,2,72298,2891.92,72337,2893.48,Player11,Player4,0.05,0.43,0.16,0.14
Home,PASS,,2,72456,2898.24,72483,2899.32,Player4,Player3,0.23,0.06,0.11,0.2
Home,BALL LOST,INTERCEPTION,2,72543,2901.72,72600,2904,Player3,,0.14,0.12,0.51,0.24
Away,CHALLENGE,AERIAL-WON,2,72599,2903.96,72599,2903.96,Player16,,0.51,0.21,NaN,NaN
Away,RECOVERY,INTERCEPTION,2,72599,2903.96,72599,2903.96,Player16,,0.51,0.21,NaN,NaN
Away,PASS,HEAD,2,72599,2903.96,72618,2904.72,Player16,Player21,0.51,0.21,0.48,0.22
Home,CHALLENGE,AERIAL-LOST,2,72600,2904,72600,2904,Player10,,0.51,0.19,NaN,NaN
Away,PASS,HEAD,2,72618,2904.72,72656,2906.24,Player21,Player15,0.48,0.22,0.55,0.12
Away,PASS,,2,72656,2906.24,72686,2907.44,Player15,Player19,0.55,0.12,0.43,0.08
Away,PASS,,2,72716,2908.64,72736,2909.44,Player19,Player23,0.44,0.09,0.35,0.25
Away,PASS,,2,72736,2909.44,72768,2910.72,Player23,Player24,0.35,0.25,0.29,0.05
Away,BALL LOST,INTERCEPTION,2,72842,2913.68,72852,2914.08,Player24,,0.2,0.01,0.18,0.03
Home,RECOVERY,INTERCEPTION,2,72855,2914.2,72855,2914.2,Player3,,0.18,0.03,NaN,NaN
Home,BALL OUT,,2,72855,2914.2,72870,2914.8,Player3,,0.18,0.03,0.14,-0.03
Away,SET PIECE,THROW IN,2,73133,2925.32,73133,2925.32,Player15,,NaN,NaN,NaN,NaN
Away,PASS,,2,73133,2925.32,73155,2926.2,Player15,Player21,0.17,0,0.22,0.13
Away,PASS,,2,73182,2927.28,73197,2927.88,Player21,Player19,0.21,0.13,0.14,0.11
Away,PASS,,2,73197,2927.88,73230,2929.2,Player19,Player15,0.14,0.11,0.12,0.03
Home,CHALLENGE,GROUND-LOST,2,73198,2927.92,73198,2927.92,Player4,,0.14,0.11,NaN,NaN
Away,PASS,,2,73386,2935.44,73431,2937.24,Player15,Player16,0.24,0.08,0.42,0.07
Away,BALL LOST,INTERCEPTION,2,73483,2939.32,73526,2941.04,Player16,,0.38,0.08,0.17,0.31
Home,RECOVERY,INTERCEPTION,2,73523,2940.92,73523,2940.92,Player3,,0.17,0.31,NaN,NaN
Home,BALL LOST,HEAD-INTERCEPTION,2,73523,2940.92,73553,2942.12,Player3,,0.17,0.31,0.31,0.33
Away,CHALLENGE,GROUND-LOST,2,73553,2942.12,73553,2942.12,Player21,,0.27,0.3,NaN,NaN
Home,CHALLENGE,AERIAL-LOST,2,73553,2942.12,73553,2942.12,Player7,,0.27,0.28,NaN,NaN
Home,RECOVERY,,2,73594,2943.76,73594,2943.76,Player6,,0.28,0.45,NaN,NaN
Home,PASS,,2,73621,2944.84,73649,2945.96,Player6,Player5,0.31,0.51,0.46,0.44
Home,PASS,,2,73692,2947.68,73731,2949.24,Player5,Player8,0.54,0.41,0.61,0.12
Home,PASS,,2,73813,2952.52,73844,2953.76,Player8,Player9,0.76,0.19,0.84,0.44
Home,CHALLENGE,TACKLE-LOST,2,73854,2954.16,73854,2954.16,Player9,,0.85,0.44,NaN,NaN
Home,BALL LOST,THEFT,2,73854,2954.16,73854,2954.16,Player9,,0.85,0.44,NaN,NaN
Home,RECOVERY,INTERCEPTION,2,73877,2955.08,73877,2955.08,Player10,,0.87,0.38,NaN,NaN
Home,PASS,,2,73902,2956.08,73923,2956.92,Player10,Player8,0.87,0.38,0.91,0.22
Home,PASS,CROSS,2,73955,2958.2,73983,2959.32,Player8,Player9,0.94,0.21,0.95,0.52
Home,CHALLENGE,AERIAL-WON,2,73983,2959.32,73983,2959.32,Player9,,0.95,0.52,NaN,NaN
Home,SHOT,HEAD-ON TARGET-GOAL,2,73983,2959.32,73995,2959.8,Player9,,0.95,0.52,1.01,0.53
Away,CHALLENGE,AERIAL-LOST,2,73983,2959.32,73983,2959.32,Player18,,0.94,0.54,NaN,NaN
Away,SET PIECE,KICK OFF,2,75523,3020.92,75523,3020.92,Player24,,NaN,NaN,NaN,NaN
Away,PASS,,2,75523,3020.92,75546,3021.84,Player24,Player20,0.49,0.49,0.59,0.48
Away,PASS,,2,75579,3023.16,75617,3024.68,Player20,Player15,0.59,0.46,0.6,0.16
Away,BALL OUT,,2,75724,3028.96,75849,3033.96,Player15,,0.51,0.15,-0.03,0.2
Home,RECOVERY,,2,76374,3054.96,76374,3054.96,Player11,,0.05,0.39,NaN,NaN
Home,PASS,GOAL KICK,2,76374,3054.96,76451,3058.04,Player11,Player10,0.05,0.39,0.56,0.4
Home,BALL LOST,INTERCEPTION,2,76451,3058.04,76524,3060.96,Player10,,0.56,0.4,0.64,0.75
Away,RECOVERY,INTERCEPTION,2,76522,3060.88,76522,3060.88,Player18,,0.64,0.7,NaN,NaN
Away,CHALLENGE,GROUND-ADVANTAGE-WON,2,76588,3063.52,76588,3063.52,Player18,,0.5,0.85,NaN,NaN
Home,CHALLENGE,GROUND-LOST,2,76609,3064.36,76609,3064.36,Player5,,0.46,0.87,NaN,NaN
Away,CHALLENGE,GROUND-WON,2,76639,3065.56,76639,3065.56,Player18,,0.42,0.82,NaN,NaN
Away,BALL LOST,INTERCEPTION,2,76639,3065.56,76639,3065.56,Player18,,0.42,0.82,NaN,NaN
Home,CHALLENGE,GROUND-FAULT-LOST,2,76670,3066.8,76670,3066.8,Player6,,0.42,0.78,NaN,NaN
Away,SET PIECE,FREE KICK,2,76982,3079.28,76982,3079.28,Player18,,NaN,NaN,NaN,NaN
Away,PASS,,2,76982,3079.28,77017,3080.68,Player18,Player22,0.43,0.83,0.35,0.94
Away,PASS,,2,77017,3080.68,77037,3081.48,Player22,Player23,0.35,0.94,0.28,0.8
Away,PASS,,2,77037,3081.48,77059,3082.36,Player23,Player22,0.28,0.8,0.33,0.83
Home,CHALLENGE,GROUND-LOST,2,77041,3081.64,77041,3081.64,Player2,,0.27,0.8,NaN,NaN
Home,CHALLENGE,TACKLE-ADVANTAGE-WON,2,77082,3083.28,77082,3083.28,Player6,,0.32,0.82,NaN,NaN
Home,RECOVERY,THEFT,2,77082,3083.28,77082,3083.28,Player6,,0.32,0.82,NaN,NaN
Home,PASS,,2,77082,3083.28,77099,3083.96,Player6,Player5,0.32,0.82,0.34,0.87
Away,CHALLENGE,TACKLE-LOST,2,77084,3083.36,77084,3083.36,Player22,,0.33,0.83,NaN,NaN
Away,BALL LOST,THEFT,2,77084,3083.36,77084,3083.36,Player22,,0.33,0.83,NaN,NaN
Home,PASS,,2,77185,3087.4,77205,3088.2,Player5,Player6,0.42,0.91,0.39,0.8
Home,PASS,,2,77216,3088.64,77244,3089.76,Player6,Player8,0.4,0.78,0.44,0.49
Home,PASS,,2,77326,3093.04,77406,3096.24,Player8,Player4,0.56,0.36,0.61,0.03
Home,PASS,,2,77467,3098.68,77477,3099.08,Player4,Player10,0.66,0.03,0.69,0.14
Home,PASS,,2,77503,3100.12,77523,3100.92,Player10,Player7,0.66,0.14,0.55,0.19
Home,PASS,,2,77595,3103.8,77610,3104.4,Player7,Player4,0.54,0.19,0.56,0.13
Home,PASS,,2,77629,3105.16,77649,3105.96,Player4,Player8,0.57,0.12,0.67,0.01
Home,PASS,,2,77670,3106.8,77682,3107.28,Player8,Player10,0.67,0.02,0.7,0.13
Away,CHALLENGE,TACKLE-LOST,2,77712,3108.48,77712,3108.48,Player19,,0.69,0.1,NaN,NaN
Home,CHALLENGE,GROUND-WON,2,77729,3109.16,77729,3109.16,Player10,,0.69,0.12,NaN,NaN
Away,CHALLENGE,TACKLE-FAULT-LOST,2,77733,3109.32,77733,3109.32,Player16,,0.71,0.12,NaN,NaN
Home,CHALLENGE,GROUND-FAULT-WON,2,77777,3111.08,77777,3111.08,Player10,,0.69,0.17,NaN,NaN
Home,FAULT RECEIVED,,2,77777,3111.08,77777,3111.08,Player10,,0.69,0.17,NaN,NaN
Home,SET PIECE,FREE KICK,2,78073,3122.92,78073,3122.92,Player9,,NaN,NaN,NaN,NaN
Home,PASS,,2,78073,3122.92,78103,3124.12,Player9,Player6,0.69,0.14,0.62,0.3
Home,PASS,,2,78128,3125.12,78153,3126.12,Player6,Player5,0.63,0.3,0.6,0.51
Home,PASS,,2,78175,3127,78213,3128.52,Player5,Player2,0.59,0.53,0.47,0.65
Home,PASS,,2,78230,3129.2,78247,3129.88,Player2,Player5,0.46,0.67,0.55,0.69
Home,PASS,,2,78266,3130.64,78303,3132.12,Player5,Player1,0.55,0.72,0.62,0.99
Home,PASS,,2,78332,3133.28,78402,3136.08,Player1,Player2,0.58,0.98,0.32,0.88
Home,PASS,,2,78432,3137.28,78490,3139.6,Player2,Player11,0.28,0.86,0.09,0.6
Home,PASS,,2,78565,3142.6,78643,3145.72,Player11,Player10,0.09,0.66,0.52,0.34
Home,CHALLENGE,GROUND-WON,2,78643,3145.72,78643,3145.72,Player10,,0.52,0.34,NaN,NaN
Away,CHALLENGE,GROUND-LOST,2,78648,3145.92,78648,3145.92,Player16,,0.52,0.33,NaN,NaN
Home,BALL LOST,INTERCEPTION,2,78653,3146.12,78675,3147,Player10,,0.52,0.33,0.51,0.26
Away,RECOVERY,INTERCEPTION,2,78687,3147.48,78687,3147.48,Player19,,0.5,0.2,NaN,NaN
Away,PASS,,2,78687,3147.48,78717,3148.68,Player19,Player15,0.5,0.2,0.58,0.16
Home,CHALLENGE,GROUND-LOST,2,78774,3150.96,78774,3150.96,Player8,,0.51,0.23,NaN,NaN
Away,PASS,,2,78791,3151.64,78811,3152.44,Player15,Player20,0.5,0.28,0.53,0.44
Home,CHALLENGE,GROUND-LOST,2,78849,3153.96,78849,3153.96,Player6,,0.52,0.42,NaN,NaN
Away,PASS,,2,78888,3155.52,78911,3156.44,Player20,Player23,0.47,0.43,0.34,0.6
Away,CHALLENGE,TACKLE-LOST,2,78940,3157.6,78940,3157.6,Player23,,0.33,0.6,NaN,NaN
Away,BALL LOST,THEFT,2,78940,3157.6,78940,3157.6,Player23,,0.33,0.6,NaN,NaN
Home,CHALLENGE,TACKLE-WON,2,78944,3157.76,78944,3157.76,Player5,,0.33,0.61,NaN,NaN
Home,RECOVERY,THEFT,2,78944,3157.76,78944,3157.76,Player5,,0.33,0.61,NaN,NaN
Home,PASS,,2,78972,3158.88,79009,3160.36,Player5,Player1,0.29,0.65,0.23,0.74
Home,PASS,,2,79061,3162.44,79073,3162.92,Player1,Player7,0.29,0.65,0.28,0.52
Home,PASS,,2,79076,3163.04,79104,3164.16,Player7,Player2,0.28,0.52,0.21,0.64
Home,BALL OUT,,2,79104,3164.16,79261,3170.44,Player2,,0.21,0.64,0.59,-0.02
Away,SET PIECE,THROW IN,2,79361,3174.44,79361,3174.44,Player15,,NaN,NaN,NaN,NaN
Away,PASS,,2,79361,3174.44,79409,3176.36,Player15,Player16,0.67,-0.01,0.8,0.13
Away,PASS,,2,79442,3177.68,79499,3179.96,Player16,Player17,0.79,0.19,0.76,0.59
Away,PASS,,2,79672,3186.88,79715,3188.6,Player17,Player16,0.69,0.59,0.67,0.2
Away,PASS,,2,79787,3191.48,79814,3192.56,Player16,Player19,0.58,0.1,0.4,0.24
Away,CHALLENGE,TACKLE-WON,2,79844,3193.76,79844,3193.76,Player19,,0.41,0.29,NaN,NaN
Home,CHALLENGE,TACKLE-LOST,2,79848,3193.92,79848,3193.92,Player6,,0.42,0.31,NaN,NaN
Away,PASS,,2,79876,3195.04,79903,3196.12,Player19,Player24,0.41,0.34,0.33,0.51
Away,CHALLENGE,TACKLE-WON,2,79903,3196.12,79903,3196.12,Player24,,0.33,0.51,NaN,NaN
Away,BALL LOST,,2,79903,3196.12,79929,3197.16,Player24,,0.33,0.51,0.38,0.35
Home,CHALLENGE,TACKLE-WON,2,79903,3196.12,79903,3196.12,Player2,,0.32,0.5,NaN,NaN
Home,RECOVERY,THEFT,2,79903,3196.12,79903,3196.12,Player2,,0.32,0.5,NaN,NaN
Home,PASS,,2,79903,3196.12,79926,3197.04,Player2,Player6,0.32,0.5,0.39,0.37
Home,PASS,,2,79952,3198.08,79974,3198.96,Player6,Player5,0.39,0.4,0.39,0.56
Home,PASS,,2,80102,3204.08,80142,3205.68,Player5,Player7,0.48,0.66,0.45,0.44
Home,PASS,,2,80142,3205.68,80164,3206.56,Player7,Player9,0.45,0.44,0.55,0.37
Home,PASS,,2,80186,3207.44,80234,3209.36,Player9,Player8,0.54,0.34,0.62,0.04
Home,BALL LOST,INTERCEPTION,2,80302,3212.08,80317,3212.68,Player8,,0.74,0.08,0.74,0.19
Away,RECOVERY,INTERCEPTION,2,80319,3212.76,80319,3212.76,Player19,,0.77,0.19,NaN,NaN
Away,PASS,,2,80319,3212.76,80367,3214.68,Player19,Player16,0.77,0.19,0.91,0.24
Home,CHALLENGE,GROUND-LOST,2,80321,3212.84,80321,3212.84,Player9,,0.79,0.2,NaN,NaN
Away,BALL LOST,INTERCEPTION,2,80367,3214.68,80449,3217.96,Player16,,0.91,0.24,0.55,0.27
Home,CHALLENGE,AERIAL-WON,2,80447,3217.88,80447,3217.88,Player3,,0.56,0.22,NaN,NaN
Home,RECOVERY,INTERCEPTION,2,80447,3217.88,80447,3217.88,Player3,,0.56,0.22,NaN,NaN
Home,PASS,HEAD,2,80447,3217.88,80475,3219,Player3,Player4,0.56,0.22,0.65,0.14
Home,PASS,,2,80547,3221.88,80565,3222.6,Player4,Player9,0.61,0.09,0.69,0.01
Home,PASS,,2,80610,3224.4,80632,3225.28,Player9,Player4,0.71,0.02,0.65,0.07
Home,PASS,,2,80660,3226.4,80685,3227.4,Player4,Player9,0.65,0.08,0.72,0.01
Home,PASS,,2,80695,3227.8,80707,3228.28,Player9,Player4,0.72,0.01,0.64,0.07
Home,PASS,,2,80721,3228.84,80768,3230.72,Player4,Player6,0.63,0.07,0.63,0.28
Home,PASS,,2,80795,3231.8,80845,3233.8,Player6,Player1,0.61,0.31,0.64,0.9
Home,PASS,,2,80880,3235.2,80895,3235.8,Player1,Player5,0.63,0.9,0.63,0.76
Home,PASS,,2,80936,3237.44,80986,3239.44,Player5,Player2,0.58,0.8,0.41,0.73
Home,PASS,,2,81012,3240.48,81037,3241.48,Player2,Player5,0.42,0.72,0.47,0.86
Home,PASS,,2,81056,3242.24,81074,3242.96,Player5,Player6,0.46,0.84,0.5,0.73
Home,PASS,,2,81092,3243.68,81117,3244.68,Player6,Player1,0.5,0.75,0.57,0.98
Home,PASS,,2,81127,3245.08,81142,3245.68,Player1,Player5,0.57,0.98,0.59,0.89
Home,BALL LOST,CROSS-INTERCEPTION,2,81177,3247.08,81222,3248.88,Player5,,0.68,0.9,0.9,0.67
Away,CHALLENGE,GROUND-WON,2,81220,3248.8,81220,3248.8,Player16,,0.88,0.68,NaN,NaN
Away,RECOVERY,INTERCEPTION,2,81220,3248.8,81220,3248.8,Player16,,0.88,0.68,NaN,NaN
Away,BALL OUT,,2,81220,3248.8,81272,3250.88,Player16,,0.88,0.68,1.02,0.9
Home,CHALLENGE,GROUND-LOST,2,81222,3248.88,81222,3248.88,Player10,,0.88,0.69,NaN,NaN
Home,SET PIECE,CORNER KICK,2,82400,3296,82400,3296,Player5,,NaN,NaN,NaN,NaN
Home,BALL LOST,CROSS-INTERCEPTION,2,82400,3296,82420,3296.8,Player5,,0.96,0.97,0.96,0.58
Home,CHALLENGE,GROUND-LOST,2,82420,3296.8,82420,3296.8,Player10,,0.95,0.59,NaN,NaN
Away,CHALLENGE,AERIAL-LOST,2,82425,3297,82425,3297,Player18,,0.95,0.6,NaN,NaN
Home,RECOVERY,,2,82493,3299.72,82493,3299.72,Player5,,0.95,0.88,NaN,NaN
Home,BALL LOST,CROSS-INTERCEPTION,2,82516,3300.64,82543,3301.72,Player5,,0.95,0.86,0.97,0.46
Away,CHALLENGE,AERIAL-WON,2,82542,3301.68,82542,3301.68,Player21,,0.96,0.5,NaN,NaN
Away,RECOVERY,INTERCEPTION,2,82542,3301.68,82542,3301.68,Player21,,0.96,0.5,NaN,NaN
Away,PASS,HEAD-INTERCEPTION-CLEARANCE,2,82542,3301.68,82594,3303.76,Player21,Player22,0.96,0.5,0.87,0.76
Home,CHALLENGE,AERIAL-LOST,2,82543,3301.72,82543,3301.72,Player3,,0.97,0.47,NaN,NaN
Away,BALL LOST,HEAD,2,82594,3303.76,82684,3307.36,Player22,,0.87,0.76,0.6,0.88
Home,RECOVERY,,2,82687,3307.48,82687,3307.48,Player9,,0.62,0.86,NaN,NaN
Home,PASS,,2,82687,3307.48,82717,3308.68,Player9,Player5,0.62,0.86,0.71,0.99
Home,PASS,,2,82736,3309.44,82761,3310.44,Player5,Player8,0.71,0.99,0.7,0.88
Home,PASS,,2,82780,3311.2,82793,3311.72,Player8,Player6,0.69,0.85,0.64,0.73
Home,PASS,,2,82859,3314.36,82914,3316.56,Player6,Player7,0.65,0.62,0.72,0.08
Home,PASS,,2,83047,3321.88,83095,3323.8,Player7,Player4,0.62,0.13,0.41,0.43
Home,PASS,,2,83118,3324.72,83163,3326.52,Player4,Player5,0.41,0.45,0.5,0.82
Home,PASS,,2,83212,3328.48,83227,3329.08,Player5,Player9,0.56,0.84,0.68,0.79
Home,PASS,,2,83235,3329.4,83253,3330.12,Player9,Player5,0.68,0.79,0.61,0.87
Home,PASS,,2,83280,3331.2,83302,3332.08,Player5,Player1,0.63,0.88,0.74,1
Home,CHALLENGE,GROUND-WON,2,83364,3334.56,83364,3334.56,Player1,,0.74,0.9,NaN,NaN
Away,CHALLENGE,TACKLE-LOST,2,83371,3334.84,83371,3334.84,Player22,,0.74,0.87,NaN,NaN
Home,PASS,,2,83435,3337.4,83450,3338,Player1,Player5,0.79,0.89,0.71,0.94
Home,PASS,,2,83450,3338,83474,3338.96,Player5,Player6,0.71,0.94,0.69,0.76
Home,PASS,,2,83503,3340.12,83540,3341.6,Player6,Player4,0.7,0.75,0.7,0.43
Away,CHALLENGE,TACKLE-WON,2,83563,3342.52,83563,3342.52,Player24,,0.73,0.41,NaN,NaN
Away,RECOVERY,THEFT,2,83563,3342.52,83563,3342.52,Player24,,0.73,0.41,NaN,NaN
Home,CHALLENGE,TACKLE-ADVANTAGE-LOST,2,83576,3343.04,83576,3343.04,Player4,,0.74,0.43,NaN,NaN
Home,BALL LOST,THEFT,2,83576,3343.04,83576,3343.04,Player4,,0.74,0.43,NaN,NaN
Away,PASS,,2,83615,3344.6,83645,3345.8,Player24,Player19,0.75,0.33,0.65,0.28
Away,PASS,,2,83739,3349.56,83769,3350.76,Player19,Player23,0.55,0.45,0.4,0.75
Away,PASS,,2,83822,3352.88,83874,3354.96,Player23,Player22,0.38,0.75,0.37,1
Away,PASS,,2,83907,3356.28,83935,3357.4,Player22,Player20,0.35,1,0.43,0.85
Away,PASS,,2,83967,3358.68,83989,3359.56,Player20,Player21,0.43,0.83,0.4,0.63
Away,PASS,,2,84033,3361.32,84105,3364.2,Player21,Player15,0.36,0.57,0.32,0.12
Away,PASS,,2,84114,3364.56,84139,3365.56,Player15,Player19,0.31,0.11,0.25,0.06
Away,PASS,,2,84186,3367.44,84203,3368.12,Player19,Player21,0.29,0.13,0.27,0.27
Away,PASS,,2,84203,3368.12,84226,3369.04,Player21,Player19,0.27,0.27,0.32,0.22
Away,CHALLENGE,TACKLE-FAULT-WON,2,84226,3369.04,84226,3369.04,Player19,,0.32,0.22,NaN,NaN
Away,FAULT RECEIVED,,2,84226,3369.04,84226,3369.04,Player19,,0.32,0.22,NaN,NaN
Home,CHALLENGE,TACKLE-FAULT-LOST,2,84234,3369.36,84234,3369.36,Player4,,0.31,0.24,NaN,NaN
Home,CARD,YELLOW,2,84479,3379.16,84479,3379.16,Player4,,NaN,NaN,NaN,NaN
Away,SET PIECE,FREE KICK,2,85489,3419.56,85489,3419.56,Player20,,NaN,NaN,NaN,NaN
Away,BALL LOST,INTERCEPTION,2,85489,3419.56,85521,3420.84,Player20,,0.31,0.29,0.08,0.44
Home,CHALLENGE,AERIAL-WON,2,85517,3420.68,85517,3420.68,Player5,,0.11,0.44,NaN,NaN
Home,RECOVERY,INTERCEPTION,2,85517,3420.68,85517,3420.68,Player5,,0.11,0.44,NaN,NaN
Home,BALL OUT,HEAD-CLEARANCE,2,85543,3421.72,85543,3421.72,Player5,,0.07,0.41,-0.08,0.65
Away,SET PIECE,CORNER KICK,2,86036,3441.44,86036,3441.44,Player20,,NaN,NaN,NaN,NaN
Away,PASS,,2,86036,3441.44,86071,3442.84,Player20,Player22,0,0.99,0.08,0.95
Away,PASS,,2,86140,3445.6,86191,3447.64,Player22,Player19,0.04,0.92,0.19,0.54
Home,RECOVERY,INTERCEPTION,2,86157,3446.28,86157,3446.28,Player10,,0.07,0.71,NaN,NaN
Home,BALL LOST,HEAD-INTERCEPTION,2,86157,3446.28,86194,3447.76,Player10,,0.07,0.71,0.17,0.56
Away,SHOT,OFF TARGET-OUT,2,86191,3447.64,86219,3448.76,Player19,,0.19,0.54,-0.02,0.59
Home,RECOVERY,,2,86854,3474.16,86854,3474.16,Player11,,0.05,0.37,NaN,NaN
Home,PASS,GOAL KICK,2,86854,3474.16,86908,3476.32,Player11,Player10,0.05,0.37,0.56,0.24
Away,CHALLENGE,AERIAL-LOST,2,86906,3476.24,86906,3476.24,Player21,,0.56,0.25,NaN,NaN
Home,CHALLENGE,AERIAL-WON,2,86908,3476.32,86908,3476.32,Player10,,0.56,0.24,NaN,NaN
Home,BALL LOST,HEAD-INTERCEPTION,2,86908,3476.32,86941,3477.64,Player10,,0.56,0.24,0.59,0.09
Away,RECOVERY,,2,86935,3477.4,86935,3477.4,Player15,,0.64,0.13,NaN,NaN
Away,PASS,,2,86935,3477.4,87003,3480.12,Player15,Player16,0.64,0.13,0.72,0.21
Away,PASS,,2,87035,3481.4,87077,3483.08,Player16,Player17,0.72,0.21,0.78,0.5
Away,PASS,,2,87096,3483.84,87126,3485.04,Player17,Player18,0.78,0.51,0.71,0.8
Away,PASS,,2,87151,3486.04,87171,3486.84,Player18,Player20,0.71,0.8,0.69,0.65
Away,PASS,,2,87171,3486.84,87205,3488.2,Player20,Player23,0.69,0.65,0.52,0.76
Home,CHALLENGE,GROUND-FAULT-LOST,2,87204,3488.16,87204,3488.16,Player2,,0.51,0.75,NaN,NaN
Away,CHALLENGE,GROUND-FAULT-WON,2,87205,3488.2,87205,3488.2,Player23,,0.52,0.76,NaN,NaN
Away,FAULT RECEIVED,,2,87205,3488.2,87205,3488.2,Player23,,0.52,0.76,NaN,NaN
Home,RECOVERY,INTERCEPTION,2,87230,3489.2,87230,3489.2,Player5,,0.61,0.81,NaN,NaN
Home,BALL LOST,FORCED,2,87265,3490.6,87265,3490.6,Player5,,0.59,0.8,NaN,NaN
Away,SET PIECE,FREE KICK,2,88248,3529.92,88248,3529.92,Player20,,NaN,NaN,NaN,NaN
Away,PASS,,2,88248,3529.92,88281,3531.24,Player20,Player21,0.53,0.76,0.5,0.59
Away,PASS,,2,88328,3533.12,88386,3535.44,Player21,Player16,0.52,0.59,0.56,0.26
Away,PASS,,2,88405,3536.2,88443,3537.72,Player16,Player15,0.56,0.25,0.44,0.03
Away,PASS,,2,88517,3540.68,88537,3541.48,Player15,Player21,0.44,0.12,0.41,0.24
Away,PASS,,2,88553,3542.12,88580,3543.2,Player21,Player24,0.39,0.22,0.38,0.07
Home,CHALLENGE,GROUND-LOST,2,88562,3542.48,88562,3542.48,Player7,,0.38,0.19,NaN,NaN
Away,PASS,,2,88623,3544.92,88680,3547.2,Player24,Player16,0.47,0.04,0.7,0.13
Away,PASS,,2,88710,3548.4,88770,3550.8,Player16,Player17,0.71,0.18,0.72,0.59
Away,BALL LOST,INTERCEPTION,2,88960,3558.4,89033,3561.32,Player17,,0.52,0.78,0.29,0.11
Home,RECOVERY,,2,89031,3561.24,89031,3561.24,Player4,,0.3,0.15,NaN,NaN
Home,PASS,,2,89113,3564.52,89141,3565.64,Player4,Player3,0.21,0.11,0.12,0.19
Home,PASS,,2,89147,3565.88,89190,3567.6,Player3,Player8,0.12,0.19,0.29,0.18
Away,CHALLENGE,GROUND-LOST,2,89192,3567.68,89192,3567.68,Player15,,0.3,0.18,NaN,NaN
Home,CHALLENGE,GROUND-WON,2,89195,3567.8,89195,3567.8,Player8,,0.29,0.18,NaN,NaN
Away,CHALLENGE,TACKLE-FAULT-LOST,2,89242,3569.68,89242,3569.68,Player15,,0.28,0.22,NaN,NaN
Home,CHALLENGE,GROUND-FAULT-WON,2,89247,3569.88,89247,3569.88,Player8,,0.28,0.24,NaN,NaN
Home,FAULT RECEIVED,,2,89247,3569.88,89247,3569.88,Player8,,0.28,0.24,NaN,NaN
Home,SET PIECE,FREE KICK,2,89287,3571.48,89287,3571.48,Player8,,NaN,NaN,NaN,NaN
Home,PASS,,2,89287,3571.48,89308,3572.32,Player8,Player6,0.28,0.29,0.31,0.4
Home,PASS,,2,89350,3574,89382,3575.28,Player6,Player5,0.35,0.42,0.51,0.41
